Date,A,SPY
2011-04-27 00:00:00-04:00,0.4086265563964844,0.7033843994140625
2011-04-28 00:00:00-04:00,0.1880950927734375,0.3516693115234375
2011-04-29 00:00:00-04:00,-0.2659339904785156,0.2557525634765625
2011-05-02 00:00:00-04:00,0.34375762939453125,-0.16785430908203125
2011-05-03 00:00:00-04:00,0.10378265380859375,-0.3916015625
2011-05-04 00:00:00-04:00,-0.7134552001953125,-0.7194061279296875
2011-05-05 00:00:00-04:00,-0.21405982971191406,-0.97509765625
2011-05-06 00:00:00-04:00,0.3632221221923828,0.47156524658203125
2011-05-09 00:00:00-04:00,0.09730148315429688,0.41565704345703125
2011-05-10 00:00:00-04:00,0.5124092102050781,0.9191436767578125
2011-05-11 00:00:00-04:00,-0.4151191711425781,-1.1429672241210938
